product_id,product_name,quantity,snapshot_date
53,pumpkin - organic,2284.026030792059,2022-10-08
54,pure recharge enhancer,2321.022211554354,2022-10-08
55,raspberries,2558.582582583894,2022-10-08
56,spice blend,2353.1057536046987,2022-10-08
57,spinach - organic,2451.173933231655,2022-10-08
58,stevia plant-based sweetener,3863.177235749363,2022-10-08
59,strawberries - no sugar,4544.819621665155,2022-10-08
60,strawberries - added sugar,6072.135139581839,2022-10-08
61,sunwarrior organic plant-based protein,2791.232122775677,2022-10-08
62,super grains enhancer,2315.8181784695644,2022-10-08
63,tart cherries,2819.6885752755893,2022-10-08
64,turbinado,8055.891441787429,2022-10-08
65,vanilla frozen yogurt,2404.1900989949354,2022-10-08
66,whey protein,2437.1648359331557,2022-10-08
67,white grape lemon juice blend,2593.5336416261184,2022-10-08
68,milk chocolate almonds,1012.9157142857146,2022-10-08
69,dark chocolate cashews,1002.1100000000001,2022-10-08
70,greek yogurt trail mix,1001.2728571428571,2022-10-08
71,good health peanut butter pretzels,1000.8114285714286,2022-10-08
72,ostrim meat sticks,1006.7471428571429,2022-10-08
73,banana chips,1007.6385714285718,2022-10-08
74,natures blend,1004.6999999999999,2022-10-08
75,lenny and larry vegan cookies,1007.4299999999998,2022-10-08
76,greek yogurt pretzels,1004.2871428571425,2022-10-08
77,cups 20 oz,4279.672857142858,2022-10-08
78,cups 32 oz,4309.254285714286,2022-10-08
79,cups 40 oz,4354.409999999999,2022-10-08
80,straws,4943.3371428571445,2022-10-08
1,100% cocoa,3786.8053397501094,2022-10-07
2,almond butter,2049.027512102201,2022-10-07
3,almond,2094.6660101360185,2022-10-07
4,apple blueberry juice blend,2771.6600409293915,2022-10-07
5,apple juice blend,1900.8589261104014,2022-10-07
6,apple pineapple juice blend,2829.3301561345656,2022-10-07
7,banana,14727.359903394985,2022-10-07
8,blueberries (wild),2002.54998125456,2022-10-07
9,butter pecan ice cream,1958.2554858824637,2022-10-07
10,califia farms almond milk,2641.3132800884177,2022-10-07
11,carrots - organic,1957.9090353258741,2022-10-07
12,cinnamon,2220.0523837073665,2022-10-07
13,coconut water,1922.751854344806,2022-10-07
14,cold brew coffee,2597.486075520138,2022-10-07
15,dairy whey blend,2671.81459557619,2022-10-07
16,dates,3354.767056951351,2022-10-07
17,diet down enhancer,2357.985922796539,2022-10-07
18,electrolyte blend,2328.9289358339975,2022-10-07
19,energy boost enhancer,2167.3374842349454,2022-10-07
20,espresso,2322.3314931369064,2022-10-07
21,fiber blend enhancer,2340.732085129715,2022-10-07
22,fitaid paleo protein enhancer,2161.5589391751873,2022-10-07
23,ginger - organic,2112.542530147131,2022-10-07
24,gladiator protein chocolate,2075.703289578771,2022-10-07
25,gladiator protein strawberry,2057.784363057918,2022-10-07
26,gladiator protein vanilla,2646.1033827454166,2022-10-07
27,greek nonfat yogurt,2027.6823321727531,2022-10-07
28,gut health enhancer,2152.499652112741,2022-10-07
29,hulk blend,2855.717545465725,2022-10-07
30,immune support enhancer,2136.4733495098085,2022-10-07
31,joint health enhancer with collagen,2210.108986629759,2022-10-07
32,kale - organic,2061.8669363187387,2022-10-07
33,keto protein blend,2142.4904637839454,2022-10-07
34,kiwi apple juice blend,2568.80001692766,2022-10-07
35,lean1 chocolate protein,2068.09873429366,2022-10-07
36,lean1 vanilla protein,2030.996285742417,2022-10-07
37,mangoes,2092.290962810676,2022-10-07
38,matcha green tea,2191.4400237699288,2022-10-07
39,metabolism boost enhancer,2198.8229227529723,2022-10-07
40,multivitamin enhancer,2354.4632645942766,2022-10-07
41,muscle builder enhancer,2197.27596514853,2022-10-07
42,nonfat milk,2738.735943570493,2022-10-07
43,nutrient blend,2303.962739191223,2022-10-07
44,oatmilk by califia farms,2190.982428245647,2022-10-07
45,orange juice blend,1998.8398614957707,2022-10-07
46,papaya juice blend,4157.601586264605,2022-10-07
47,peanut butter,2241.2820918583307,2022-10-07
48,pear juice blend,1901.352634615883,2022-10-07
49,pear passion fruit juice blend,2078.8699795191815,2022-10-07
50,pineapple,3104.8547360950697,2022-10-07
51,probiotic powder enhancer,2150.460758743638,2022-10-07
52,protein blend,5992.707574823084,2022-10-07
53,pumpkin - organic,2284.026030792059,2022-10-07
54,pure recharge enhancer,1884.0119643697112,2022-10-07
55,raspberries,2035.7491100973953,2022-10-07
56,spice blend,2353.1057536046987,2022-10-07
57,spinach - organic,1897.9620362936723,2022-10-07
58,stevia plant-based sweetener,2942.603805336026,2022-10-07
59,strawberries - no sugar,2848.428186989884,2022-10-07
60,strawberries - added sugar,4280.602619594317,2022-10-07
61,sunwarrior organic plant-based protein,1765.1842758619164,2022-10-07
62,super grains enhancer,2149.7534555106304,2022-10-07
63,tart cherries,1936.8415162781866,2022-10-07
64,turbinado,5700.780428782596,2022-10-07
65,vanilla frozen yogurt,2301.5226177315017,2022-10-07
66,whey protein,2327.7478740540314,2022-10-07
67,white grape lemon juice blend,2043.258805826279,2022-10-07
68,milk chocolate almonds,998.4657142857145,2022-10-07
69,dark chocolate cashews,988.7200000000001,2022-10-07
70,greek yogurt trail mix,983.6728571428571,2022-10-07
71,good health peanut butter pretzels,991.5414285714286,2022-10-07
72,ostrim meat sticks,992.2971428571428,2022-10-07
73,banana chips,997.2485714285718,2022-10-07
74,natures blend,991.28,2022-10-07
75,lenny and larry vegan cookies,995.0699999999998,2022-10-07
76,greek yogurt pretzels,993.9571428571425,2022-10-07
77,cups 20 oz,3658.822857142858,2022-10-07
78,cups 32 oz,3690.5542857142864,2022-10-07
79,cups 40 oz,3815.569999999999,2022-10-07
80,straws,3164.947142857145,2022-10-07
1,100% cocoa,4005.8026582464386,2022-10-06
2,almond butter,2103.3904845760303,2022-10-06
3,almond,2228.325930887583,2022-10-06
4,apple blueberry juice blend,2929.2151962698217,2022-10-06
5,apple juice blend,2007.4644524042085,2022-10-06
6,apple pineapple juice blend,3025.109021174627,2022-10-06
7,banana,15515.587381777084,2022-10-06
8,blueberries (wild),2112.1442913914098,2022-10-06
9,butter pecan ice cream,2052.2197538472356,2022-10-06
10,califia farms almond milk,2736.7611889128825,2022-10-06
11,carrots - organic,2012.6013089222122,2022-10-06
12,cinnamon,2227.6523837073664,2022-10-06
13,coconut water,2127.0186015178415,2022-10-06
14,cold brew coffee,2701.326491402059,2022-10-06
15,dairy whey blend,2748.084506167978,2022-10-06
16,dates,3586.4725479974245,2022-10-06
17,diet down enhancer,2357.985922796539,2022-10-06
18,electrolyte blend,2382.4029853266716,2022-10-06
19,energy boost enhancer,2167.3374842349454,2022-10-06
20,espresso,2322.3314931369064,2022-10-06
21,fiber blend enhancer,2454.7124401777332,2022-10-06
22,fitaid paleo protein enhancer,2197.8977262894746,2022-10-06
23,ginger - organic,2142.691133450791,2022-10-06
24,gladiator protein chocolate,2150.1325906635134,2022-10-06
25,gladiator protein strawberry,2085.486879853215,2022-10-06
26,gladiator protein vanilla,2770.0353974555646,2022-10-06
27,greek nonfat yogurt,2195.8289288220594,2022-10-06
28,gut health enhancer,2152.499652112741,2022-10-06
29,hulk blend,2899.5624509298245,2022-10-06
30,immune support enhancer,2188.6439939079332,2022-10-06
31,joint health enhancer with collagen,2234.1089866297584,2022-10-06
32,kale - organic,2117.376668281455,2022-10-06
33,keto protein blend,2154.6904637839452,2022-10-06
34,kiwi apple juice blend,2628.651460250761,2022-10-06
35,lean1 chocolate protein,2147.6808140235735,2022-10-06
36,lean1 vanilla protein,2085.298715113621,2022-10-06
37,mangoes,2265.798943798513,2022-10-06
38,matcha green tea,2191.4400237699288,2022-10-06
39,metabolism boost enhancer,2244.1313470070863,2022-10-06
40,multivitamin enhancer,2354.4632645942766,2022-10-06
41,muscle builder enhancer,2197.27596514853,2022-10-06
42,nonfat milk,2917.289829407336,2022-10-06
43,nutrient blend,2325.983603923528,2022-10-06
44,oatmilk by califia farms,2215.358257935078,2022-10-06
45,orange juice blend,2104.201768491146,2022-10-06
46,papaya juice blend,4299.394076413975,2022-10-06
47,peanut butter,2311.9181773319056,2022-10-06
48,pear juice blend,1978.0431301547676,2022-10-06
49,pear passion fruit juice blend,2133.532437192745,2022-10-06
50,pineapple,3233.077780199919,2022-10-06
51,probiotic powder enhancer,2150.460758743638,2022-10-06
52,protein blend,6260.906918133162,2022-10-06
53,pumpkin - organic,2284.026030792059,2022-10-06
54,pure recharge enhancer,1951.3607617407868,2022-10-06
55,raspberries,2109.718269716705,2022-10-06
56,spice blend,2353.1057536046987,2022-10-06
57,spinach - organic,1974.0317423894783,2022-10-06
58,stevia plant-based sweetener,3064.5573012246623,2022-10-06
59,strawberries - no sugar,3146.5294287700326,2022-10-06
60,strawberries - added sugar,4644.275030338695,2022-10-06
61,sunwarrior organic plant-based protein,1973.6201874793749,2022-10-06
62,super grains enhancer,2178.7345151608583,2022-10-06
63,tart cherries,2065.8530236975375,2022-10-06
64,turbinado,6000.1410325412935,2022-10-06
65,vanilla frozen yogurt,2319.492166213042,2022-10-06
66,whey protein,2348.3736002013607,2022-10-06
67,white grape lemon juice blend,2104.927642811417,2022-10-06
68,milk chocolate almonds,1001.4657142857145,2022-10-06
69,dark chocolate cashews,990.7200000000001,2022-10-06
70,greek yogurt trail mix,983.6728571428571,2022-10-06
71,good health peanut butter pretzels,995.5414285714286,2022-10-06
72,ostrim meat sticks,993.2971428571428,2022-10-06
73,banana chips,998.2485714285718,2022-10-06
74,natures blend,992.28,2022-10-06
75,lenny and larry vegan cookies,995.0699999999998,2022-10-06
76,greek yogurt pretzels,994.9571428571425,2022-10-06
77,cups 20 oz,3777.822857142858,2022-10-06
78,cups 32 oz,3786.5542857142864,2022-10-06
79,cups 40 oz,3892.569999999999,2022-10-06
80,straws,3456.947142857145,2022-10-06
1,100% cocoa,4285.047661171054,2022-10-05
2,almond butter,2208.586432893683,2022-10-05
3,almond,2328.229500944529,2022-10-05
4,apple blueberry juice blend,3077.0761278928753,2022-10-05
5,apple juice blend,2078.0051564882897,2022-10-05
6,apple pineapple juice blend,3236.6120089894494,2022-10-05
7,banana,16392.71648746495,2022-10-05
8,blueberries (wild),2241.6203734642204,2022-10-05
9,butter pecan ice cream,2118.7751053103457,2022-10-05
10,califia farms almond milk,2921.8576202945846,2022-10-05
11,carrots - organic,2079.3359251044844,2022-10-05
12,cinnamon,2238.8523837073662,2022-10-05
13,coconut water,2264.285027444696,2022-10-05
14,cold brew coffee,2891.34478189124,2022-10-05
15,dairy whey blend,2849.829970138618,2022-10-05
16,dates,3805.227814484474,2022-10-05
17,diet down enhancer,2357.985922796539,2022-10-05
18,electrolyte blend,2474.632542430035,2022-10-05
19,energy boost enhancer,2167.3374842349454,2022-10-05
20,espresso,2322.3314931369064,2022-10-05
21,fiber blend enhancer,2571.2298824249547,2022-10-05
22,fitaid paleo protein enhancer,2251.449623089477,2022-10-05
23,ginger - organic,2173.5311634869317,2022-10-05
24,gladiator protein chocolate,2246.66098248452,2022-10-05
25,gladiator protein strawberry,2106.56488176268,2022-10-05
26,gladiator protein vanilla,2861.2952338447344,2022-10-05
27,greek nonfat yogurt,2344.9935975505196,2022-10-05
28,gut health enhancer,2152.499652112741,2022-10-05
29,hulk blend,2927.5412985177195,2022-10-05
30,immune support enhancer,2216.618612712577,2022-10-05
31,joint health enhancer with collagen,2251.7089866297583,2022-10-05
32,kale - organic,2172.957027449476,2022-10-05
33,keto protein blend,2181.8904637839446,2022-10-05
34,kiwi apple juice blend,2669.186133422578,2022-10-05
35,lean1 chocolate protein,2234.8408762232157,2022-10-05
36,lean1 vanilla protein,2109.6306975148245,2022-10-05
37,mangoes,2419.9229878753476,2022-10-05
38,matcha green tea,2191.4400237699288,2022-10-05
39,metabolism boost enhancer,2294.1086659492375,2022-10-05
40,multivitamin enhancer,2354.4632645942766,2022-10-05
41,muscle builder enhancer,2197.27596514853,2022-10-05
42,nonfat milk,3111.047016989569,2022-10-05
43,nutrient blend,2339.204882288117,2022-10-05
44,oatmilk by califia farms,2242.823650444947,2022-10-05
45,orange juice blend,2192.1605247251014,2022-10-05
46,papaya juice blend,4379.171285703722,2022-10-05
47,peanut butter,2392.883292027454,2022-10-05
48,pear juice blend,2098.5761878019116,2022-10-05
49,pear passion fruit juice blend,2229.4985515530034,2022-10-05
50,pineapple,3371.755313537226,2022-10-05
51,probiotic powder enhancer,2150.460758743638,2022-10-05
52,protein blend,6557.787337693722,2022-10-05
53,pumpkin - organic,2284.026030792059,2022-10-05
54,pure recharge enhancer,2005.1838229969817,2022-10-05
55,raspberries,2233.6575114328025,2022-10-05
56,spice blend,2353.1057536046987,2022-10-05
57,spinach - organic,2051.8339973137763,2022-10-05
58,stevia plant-based sweetener,3201.9875792619273,2022-10-05
59,strawberries - no sugar,3367.7843921636845,2022-10-05
60,strawberries - added sugar,4923.882682118944,2022-10-05
61,sunwarrior organic plant-based protein,2130.7888930642707,2022-10-05
62,super grains enhancer,2213.5983051145945,2022-10-05
63,tart cherries,2236.525735023014,2022-10-05
64,turbinado,6435.400048852994,2022-10-05
65,vanilla frozen yogurt,2348.4187564516183,2022-10-05
66,whey protein,2361.453328977716,2022-10-05
67,white grape lemon juice blend,2179.1833170803025,2022-10-05
68,milk chocolate almonds,1005.4657142857145,2022-10-05
69,dark chocolate cashews,992.7200000000001,2022-10-05
70,greek yogurt trail mix,988.6728571428571,2022-10-05
71,good health peanut butter pretzels,997.5414285714286,2022-10-05
72,ostrim meat sticks,997.2971428571428,2022-10-05
73,banana chips,999.2485714285718,2022-10-05
74,natures blend,995.28,2022-10-05
75,lenny and larry vegan cookies,998.0699999999998,2022-10-05
76,greek yogurt pretzels,996.9571428571425,2022-10-05
77,cups 20 oz,3866.822857142858,2022-10-05
78,cups 32 oz,3890.5542857142864,2022-10-05
79,cups 40 oz,3978.569999999999,2022-10-05
80,straws,3735.947142857145,2022-10-05
1,100% cocoa,4513.072125131707,2022-10-04
2,almond butter,2262.315151231281,2022-10-04
3,almond,2423.015392765845,2022-10-04
4,apple blueberry juice blend,3271.482124913799,2022-10-04
5,apple juice blend,2136.3735373112445,2022-10-04
6,apple pineapple juice blend,3452.5262522247426,2022-10-04
7,banana,17263.62234704506,2022-10-04
8,blueberries (wild),2341.0860445130816,2022-10-04
9,butter pecan ice cream,2228.723647676843,2022-10-04
10,califia farms almond milk,3026.3032209833023,2022-10-04
11,carrots - organic,2227.506391553503,2022-10-04
12,cinnamon,2248.052383707366,2022-10-04
13,coconut water,2429.9017964666987,2022-10-04
14,cold brew coffee,3013.3748087003446,2022-10-04
15,dairy whey blend,2927.6254360951016,2022-10-04
16,dates,4005.3680005143387,2022-10-04
17,diet down enhancer,2357.985922796539,2022-10-04
18,electrolyte blend,2556.6532229646773,2022-10-04
19,energy boost enhancer,2167.3374842349454,2022-10-04
20,espresso,2322.3314931369064,2022-10-04
21,fiber blend enhancer,2708.6761378796714,2022-10-04
22,fitaid paleo protein enhancer,2295.4386811751933,2022-10-04
23,ginger - organic,2209.9711935230725,2022-10-04
24,gladiator protein chocolate,2339.05476050402,2022-10-04
25,gladiator protein strawberry,2106.56488176268,2022-10-04
26,gladiator protein vanilla,2986.4871765774487,2022-10-04
27,greek nonfat yogurt,2390.542759309627,2022-10-04
28,gut health enhancer,2152.499652112741,2022-10-04
29,hulk blend,2970.131600768063,2022-10-04
30,immune support enhancer,2251.971824728384,2022-10-04
31,joint health enhancer with collagen,2267.3089866297582,2022-10-04
32,kale - organic,2261.350366390328,2022-10-04
33,keto protein blend,2193.0904637839444,2022-10-04
34,kiwi apple juice blend,2738.1891659035427,2022-10-04
35,lean1 chocolate protein,2299.344026753049,2022-10-04
36,lean1 vanilla protein,2158.206916836391,2022-10-04
37,mangoes,2590.4113220108784,2022-10-04
38,matcha green tea,2191.4400237699288,2022-10-04
39,metabolism boost enhancer,2360.287387951936,2022-10-04
40,multivitamin enhancer,2354.4632645942766,2022-10-04
41,muscle builder enhancer,2197.27596514853,2022-10-04
42,nonfat milk,3364.8172296497337,2022-10-04
43,nutrient blend,2374.1434863933464,2022-10-04
44,oatmilk by califia farms,2259.7066213625008,2022-10-04
45,orange juice blend,2285.0076863702907,2022-10-04
46,papaya juice blend,4545.30509699572,2022-10-04
47,peanut butter,2472.8900544818653,2022-10-04
48,pear juice blend,2202.66502070662,2022-10-04
49,pear passion fruit juice blend,2289.7431270504026,2022-10-04
50,pineapple,3522.9355656497946,2022-10-04
51,probiotic powder enhancer,2150.460758743638,2022-10-04
52,protein blend,6861.4560386336025,2022-10-04
53,pumpkin - organic,2284.026030792059,2022-10-04
54,pure recharge enhancer,2089.4290967300744,2022-10-04
55,raspberries,2337.2300690056823,2022-10-04
56,spice blend,2353.1057536046987,2022-10-04
57,spinach - organic,2153.0990338761662,2022-10-04
58,stevia plant-based sweetener,3385.2505438019784,2022-10-04
59,strawberries - no sugar,3707.5567240616124,2022-10-04
60,strawberries - added sugar,5190.759353834394,2022-10-04
61,sunwarrior organic plant-based protein,2261.169283965046,2022-10-04
62,super grains enhancer,2230.712233504528,2022-10-04
63,tart cherries,2395.512314766508,2022-10-04
64,turbinado,6926.379375403023,2022-10-04
65,vanilla frozen yogurt,2372.9625299873805,2022-10-04
66,whey protein,2373.023858279876,2022-10-04
67,white grape lemon juice blend,2294.259204074301,2022-10-04
68,milk chocolate almonds,1007.4657142857145,2022-10-04
69,dark chocolate cashews,995.7200000000001,2022-10-04
70,greek yogurt trail mix,989.6728571428571,2022-10-04
71,good health peanut butter pretzels,998.5414285714286,2022-10-04
72,ostrim meat sticks,998.2971428571428,2022-10-04
73,banana chips,999.2485714285718,2022-10-04
74,natures blend,996.28,2022-10-04
75,lenny and larry vegan cookies,1001.0699999999998,2022-10-04
76,greek yogurt pretzels,999.9571428571425,2022-10-04
77,cups 20 oz,3968.822857142858,2022-10-04
78,cups 32 oz,3990.5542857142864,2022-10-04
79,cups 40 oz,4066.569999999999,2022-10-04
80,straws,4025.947142857145,2022-10-04
1,100% cocoa,4773.011427630901,2022-10-03
2,almond butter,2304.3366660804936,2022-10-03
3,almond,2493.614485843131,2022-10-03
4,apple blueberry juice blend,3483.8736091338556,2022-10-03
5,apple juice blend,2242.3080894362406,2022-10-03
6,apple pineapple juice blend,3743.3536339265897,2022-10-03
7,banana,18029.037104026535,2022-10-03
8,blueberries (wild),2450.9055416843976,2022-10-03
9,butter pecan ice cream,2282.1910917681407,2022-10-03
10,califia farms almond milk,3160.845615339247,2022-10-03
11,carrots - organic,2323.8641995819607,2022-10-03
12,cinnamon,2261.852383707366,2022-10-03
13,coconut water,2676.9208028173907,2022-10-03
14,cold brew coffee,3116.837178912199,2022-10-03
15,dairy whey blend,2988.635252586667,2022-10-03
16,dates,4265.102099140828,2022-10-03
17,diet down enhancer,2357.985922796539,2022-10-03
18,electrolyte blend,2630.1369734744303,2022-10-03
19,energy boost enhancer,2167.3374842349454,2022-10-03
20,espresso,2322.3314931369064,2022-10-03
21,fiber blend enhancer,2865.8489602249347,2022-10-03
22,fitaid paleo protein enhancer,2361.422268303768,2022-10-03
23,ginger - organic,2260.4226760369584,2022-10-03
24,gladiator protein chocolate,2413.580489454719,2022-10-03
25,gladiator protein strawberry,2120.4161401603287,2022-10-03
26,gladiator protein vanilla,3128.328498702206,2022-10-03
27,greek nonfat yogurt,2607.5563114266056,2022-10-03
28,gut health enhancer,2152.499652112741,2022-10-03
29,hulk blend,2994.062872793372,2022-10-03
30,immune support enhancer,2272.510968855823,2022-10-03
31,joint health enhancer with collagen,2290.708986629758,2022-10-03
32,kale - organic,2323.57354107262,2022-10-03
33,keto protein blend,2201.6904637839443,2022-10-03
34,kiwi apple juice blend,2810.8494436737374,2022-10-03
35,lean1 chocolate protein,2338.482321776693,2022-10-03
36,lean1 vanilla protein,2166.3663251261482,2022-10-03
37,mangoes,2790.1900796649265,2022-10-03
38,matcha green tea,2191.4400237699288,2022-10-03
39,metabolism boost enhancer,2431.251149713192,2022-10-03
40,multivitamin enhancer,2354.4632645942766,2022-10-03
41,muscle builder enhancer,2197.27596514853,2022-10-03
42,nonfat milk,3648.4132913377402,2022-10-03
43,nutrient blend,2408.215271149614,2022-10-03
44,oatmilk by califia farms,2283.880253750972,2022-10-03
45,orange juice blend,2337.653482405066,2022-10-03
46,papaya juice blend,4727.992097336299,2022-10-03
47,peanut butter,2541.2910844922444,2022-10-03
48,pear juice blend,2298.0342948012003,2022-10-03
49,pear passion fruit juice blend,2412.089599596808,2022-10-03
50,pineapple,3700.121024836327,2022-10-03
51,probiotic powder enhancer,2150.460758743638,2022-10-03
52,protein blend,7223.0847950177495,2022-10-03
53,pumpkin - organic,2284.026030792059,2022-10-03
54,pure recharge enhancer,2190.3902431079073,2022-10-03
55,raspberries,2404.9102369147745,2022-10-03
56,spice blend,2353.1057536046987,2022-10-03
57,spinach - organic,2272.628108150443,2022-10-03
58,stevia plant-based sweetener,3465.7188040245046,2022-10-03
59,strawberries - no sugar,3999.2867670048836,2022-10-03
60,strawberries - added sugar,5454.499687007687,2022-10-03
61,sunwarrior organic plant-based protein,2446.3287227893597,2022-10-03
62,super grains enhancer,2257.2370258502315,2022-10-03
63,tart cherries,2612.4149649196534,2022-10-03
64,turbinado,7297.752063949944,2022-10-03
65,vanilla frozen yogurt,2372.9625299873805,2022-10-03
66,whey protein,2400.6925153067814,2022-10-03
67,white grape lemon juice blend,2409.2184611373873,2022-10-03
68,milk chocolate almonds,1008.4657142857145,2022-10-03
69,dark chocolate cashews,996.7200000000001,2022-10-03
70,greek yogurt trail mix,991.6728571428571,2022-10-03
71,good health peanut butter pretzels,998.5414285714286,2022-10-03
72,ostrim meat sticks,999.2971428571428,2022-10-03
73,banana chips,1002.2485714285718,2022-10-03
74,natures blend,998.28,2022-10-03
75,lenny and larry vegan cookies,1002.0699999999998,2022-10-03
76,greek yogurt pretzels,999.9571428571425,2022-10-03
77,cups 20 oz,4067.822857142858,2022-10-03
78,cups 32 oz,4100.554285714286,2022-10-03
79,cups 40 oz,4151.569999999999,2022-10-03
80,straws,4319.947142857145,2022-10-03
1,100% cocoa,5031.894671082774,2022-10-02
2,almond butter,2381.93109419566,2022-10-02
3,almond,2600.1932246402303,2022-10-02
4,apple blueberry juice blend,3666.2688061881145,2022-10-02
5,apple juice blend,2327.1551682639997,2022-10-02
6,apple pineapple juice blend,3934.328365965808,2022-10-02
7,banana,18798.25629575396,2022-10-02
8,blueberries (wild),2550.857703194069,2022-10-02
9,butter pecan ice cream,2341.7963626925193,2022-10-02
10,califia farms almond milk,3291.078083723844,2022-10-02
11,carrots - organic,2432.7057975508233,2022-10-02
12,cinnamon,2270.4523837073657,2022-10-02
13,coconut water,2877.967231483839,2022-10-02
14,cold brew coffee,3256.547439722851,2022-10-02
15,dairy whey blend,3081.887248822406,2022-10-02
16,dates,4465.235017563919,2022-10-02
17,diet down enhancer,2357.985922796539,2022-10-02
18,electrolyte blend,2694.436430128345,2022-10-02
19,energy boost enhancer,2167.3374842349454,2022-10-02
20,espresso,2322.3314931369064,2022-10-02
21,fiber blend enhancer,2982.4252373142317,2022-10-02
22,fitaid paleo protein enhancer,2402.542474775198,2022-10-02
23,ginger - organic,2286.811266467986,2022-10-02
24,gladiator protein chocolate,2519.896433825228,2022-10-02
25,gladiator protein strawberry,2148.118656955626,2022-10-02
26,gladiator protein vanilla,3248.1866639068417,2022-10-02
27,greek nonfat yogurt,2728.04395198755,2022-10-02
28,gut health enhancer,2152.499652112741,2022-10-02
29,hulk blend,3019.4417203812677,2022-10-02
30,immune support enhancer,2310.6354351823247,2022-10-02
31,joint health enhancer with collagen,2306.9089866297577,2022-10-02
32,kale - organic,2402.3548466422794,2022-10-02
33,keto protein blend,2220.690463783944,2022-10-02
34,kiwi apple juice blend,2896.461762741549,2022-10-02
35,lean1 chocolate protein,2449.8650993300657,2022-10-02
36,lean1 vanilla protein,2218.4382843843887,2022-10-02
37,mangoes,2945.7276738997452,2022-10-02
38,matcha green tea,2191.4400237699288,2022-10-02
39,metabolism boost enhancer,2466.0380952887754,2022-10-02
40,multivitamin enhancer,2354.4632645942766,2022-10-02
41,muscle builder enhancer,2197.27596514853,2022-10-02
42,nonfat milk,3853.1537333110514,2022-10-02
43,nutrient blend,2424.36244536577,2022-10-02
44,oatmilk by califia farms,2302.5676192704473,2022-10-02
45,orange juice blend,2417.362326394108,2022-10-02
46,papaya juice blend,4951.287820041328,2022-10-02
47,peanut butter,2594.897425288868,2022-10-02
48,pear juice blend,2391.2302367807656,2022-10-02
49,pear passion fruit juice blend,2465.990922324199,2022-10-02
50,pineapple,3839.8646412954213,2022-10-02
51,probiotic powder enhancer,2150.460758743638,2022-10-02
52,protein blend,7504.880878985882,2022-10-02
53,pumpkin - organic,2284.026030792059,2022-10-02
54,pure recharge enhancer,2232.0331185013993,2022-10-02
55,raspberries,2503.1686226440843,2022-10-02
56,spice blend,2353.1057536046987,2022-10-02
57,spinach - organic,2343.2231805078377,2022-10-02
58,stevia plant-based sweetener,3649.520056064602,2022-10-02
59,strawberries - no sugar,4213.546926857271,2022-10-02
60,strawberries - added sugar,5766.327397724302,2022-10-02
61,sunwarrior organic plant-based protein,2586.771433509374,2022-10-02
62,super grains enhancer,2273.8634888492147,2022-10-02
63,tart cherries,2763.929203785623,2022-10-02
64,turbinado,7628.602302432065,2022-10-02
65,vanilla frozen yogurt,2387.8641067769504,2022-10-02
66,whey protein,2421.31824145411,2022-10-02
67,white grape lemon juice blend,2494.3373691338525,2022-10-02
68,milk chocolate almonds,1010.4657142857145,2022-10-02
69,dark chocolate cashews,998.7200000000001,2022-10-02
70,greek yogurt trail mix,998.6728571428571,2022-10-02
71,good health peanut butter pretzels,999.5414285714286,2022-10-02
72,ostrim meat sticks,1002.2971428571428,2022-10-02
73,banana chips,1006.2485714285718,2022-10-02
74,natures blend,999.28,2022-10-02
75,lenny and larry vegan cookies,1004.0699999999998,2022-10-02
76,greek yogurt pretzels,1002.9571428571425,2022-10-02
77,cups 20 oz,4163.822857142858,2022-10-02
78,cups 32 oz,4191.554285714286,2022-10-02
79,cups 40 oz,4244.569999999999,2022-10-02
80,straws,4599.947142857145,2022-10-02
1,100% cocoa,5337.723107523943,2022-10-01
2,almond butter,2445.992912420805,2022-10-01
3,almond,2736.4506307841248,2022-10-01
4,apple blueberry juice blend,3732.2674501581305,2022-10-01
5,apple juice blend,2413.0243939983156,2022-10-01
6,apple pineapple juice blend,4174.9687950198295,2022-10-01
7,banana,19522.911343033273,2022-10-01
8,blueberries (wild),2647.995323066707,2022-10-01
9,butter pecan ice cream,2449.1748608096686,2022-10-01
10,califia farms almond milk,3404.2526294648114,2022-10-01
11,carrots - organic,2522.7157787550987,2022-10-01
12,cinnamon,2283.2523837073654,2022-10-01
13,coconut water,2993.377588313403,2022-10-01
14,cold brew coffee,3383.1154276605857,2022-10-01
15,dairy whey blend,3135.306875210768,2022-10-01
16,dates,4647.912582349235,2022-10-01
17,diet down enhancer,2357.985922796539,2022-10-01
18,electrolyte blend,2775.825415393033,2022-10-01
19,energy boost enhancer,2167.3374842349454,2022-10-01
20,espresso,2322.3314931369064,2022-10-01
21,fiber blend enhancer,3105.1410617320316,2022-10-01
22,fitaid paleo protein enhancer,2463.7446425466296,2022-10-01
23,ginger - organic,2320.165585283325,2022-10-01
24,gladiator protein chocolate,2629.759633403599,2022-10-01
25,gladiator protein strawberry,2185.4568317666785,2022-10-01
26,gladiator protein vanilla,3369.260513967408,2022-10-01
27,greek nonfat yogurt,2841.0212824778123,2022-10-01
28,gut health enhancer,2152.499652112741,2022-10-01
29,hulk blend,3068.9994155570585,2022-10-01
30,immune support enhancer,2350.941859213939,2022-10-01
31,joint health enhancer with collagen,2315.5089866297576,2022-10-01
32,kale - organic,2458.616810161842,2022-10-01
33,keto protein blend,2234.6904637839434,2022-10-01
34,kiwi apple juice blend,2950.2116238730036,2022-10-01
