item_id,product_id,price,amount
32360,59,0.99,3.0
32361,55,0.99,3.0
32362,37,0.99,3.0
32364,39,0.99,3.0
32366,32,0.99,3.0
32373,35,0.99,3.0
32374,31,0.99,3.0
32375,32,0.99,3.0
32376,24,0.99,3.0
32377,33,0.99,3.0
32379,21,0.99,3.0
32380,59,0.99,3.0
32382,41,0.99,3.0
32384,27,0.99,3.0
32386,39,0.99,3.0
32390,33,0.99,3.0
32391,62,0.99,3.0
32392,25,0.99,3.0
32393,39,0.99,3.0
32396,55,0.99,3.0
32397,31,0.99,3.0
32398,62,0.99,3.0
32402,27,0.99,3.0
32403,60,0.99,3.0
32404,24,0.99,3.0
32409,25,0.99,3.0
32410,65,0.99,3.0
32411,33,0.99,3.0
32412,3,0.99,3.0
32413,2,0.99,3.0
32415,54,0.99,3.0
32416,17,0.99,3.0
32419,21,0.99,3.0
32421,62,0.99,3.0
32422,27,0.99,3.0
32425,3,0.99,3.0
32427,7,0.99,3.0
32428,24,0.99,3.0
32430,39,0.99,3.0
32431,41,0.99,3.0
32432,62,0.99,3.0
32435,62,0.99,3.0
32436,65,0.99,3.0
32438,60,0.99,3.0
32440,3,0.99,3.0
32442,51,0.99,3.0
32443,61,0.99,3.0
32447,2,0.99,3.0
32450,60,0.99,3.0
32452,19,0.99,3.0
32453,21,0.99,3.0
32455,51,0.99,3.0
32456,59,0.99,3.0
32457,66,0.99,3.0
32459,41,0.99,3.0
32460,21,0.99,3.0
32461,54,0.99,3.0
32467,51,0.99,3.0
32470,54,0.99,3.0
32471,50,0.99,3.0
32472,27,0.99,3.0
32473,21,0.99,3.0
32474,7,0.99,3.0
32475,39,0.99,3.0
32476,44,0.99,3.0
32480,47,0.99,3.0
32482,8,0.99,3.0
32486,44,0.99,3.0
32487,30,0.99,3.0
32488,24,0.99,3.0
32489,25,0.99,3.0
32490,44,0.99,3.0
32491,30,0.99,3.0
32493,21,0.99,3.0
32496,22,0.99,3.0
32498,25,0.99,3.0
32499,25,0.99,3.0
32500,26,0.99,3.0
32501,36,0.99,3.0
32502,62,0.99,3.0
32503,40,0.99,3.0
32505,2,0.99,3.0
32506,22,0.99,3.0
32507,40,0.99,3.0
32509,10,0.99,3.0
32511,24,0.99,3.0
32512,25,0.99,3.0
32516,8,0.99,3.0
32517,10,0.99,3.0
32520,37,0.99,3.0
32523,62,0.99,3.0
32525,59,0.99,3.0
32526,8,0.99,3.0
32527,47,0.99,3.0
32528,22,0.99,3.0
32530,54,0.99,3.0
32532,22,0.99,3.0
32533,32,0.99,3.0
32535,62,0.99,3.0
32537,32,0.99,3.0
32541,35,0.99,3.0
32543,3,0.99,3.0
32546,19,0.99,3.0
32548,28,0.99,3.0
32552,55,0.99,3.0
32553,50,0.99,3.0
32554,57,0.99,3.0
32555,39,0.99,3.0
32557,33,0.99,3.0
32560,50,0.99,3.0
32561,26,0.99,3.0
32562,7,0.99,3.0
32565,55,0.99,3.0
32567,66,0.99,3.0
32568,51,0.99,3.0
32570,3,0.99,3.0
32571,25,0.99,3.0
32572,24,0.99,3.0
32574,55,0.99,3.0
32575,39,0.99,3.0
32576,10,0.99,3.0
32577,7,0.99,3.0
32578,63,0.99,3.0
32581,30,0.99,3.0
32583,35,0.99,3.0
32585,24,0.99,3.0
32587,21,0.99,3.0
32588,37,0.99,3.0
32589,21,0.99,3.0
32590,31,0.99,3.0
32593,22,0.99,3.0
32594,28,0.99,3.0
32597,26,0.99,3.0
32598,54,0.99,3.0
32599,8,0.99,3.0
32600,61,0.99,3.0
32601,33,0.99,3.0
32603,26,0.99,3.0
32604,35,0.99,3.0
32606,57,0.99,3.0
32607,22,0.99,3.0
32608,54,0.99,3.0
32610,63,0.99,3.0
32611,63,0.99,3.0
32617,27,0.99,3.0
32618,40,0.99,3.0
32619,41,0.99,3.0
32620,25,0.99,3.0
32622,33,0.99,3.0
32625,50,0.99,3.0
32626,31,0.99,3.0
32627,27,0.99,3.0
32628,25,0.99,3.0
32629,21,0.99,3.0
32630,21,0.99,3.0
32631,65,0.99,3.0
32632,39,0.99,3.0
32633,10,0.99,3.0
32634,40,0.99,3.0
32635,19,0.99,3.0
32636,2,0.99,3.0
32637,10,0.99,3.0
32640,35,0.99,3.0
32641,8,0.99,3.0
32642,44,0.99,3.0
32643,21,0.99,3.0
32644,62,0.99,3.0
32648,51,0.99,3.0
32651,27,0.99,3.0
32652,63,0.99,3.0
32653,55,0.99,3.0
32654,17,0.99,3.0
32655,17,0.99,3.0
32657,39,0.99,3.0
32661,60,0.99,3.0
32662,60,0.99,3.0
32663,26,0.99,3.0
32664,7,0.99,3.0
32665,35,0.99,3.0
32666,60,0.99,3.0
32668,62,0.99,3.0
32669,2,0.99,3.0
32670,41,0.99,3.0
32671,39,0.99,3.0
32675,37,0.99,3.0
32676,28,0.99,3.0
32677,62,0.99,3.0
32679,61,0.99,3.0
32680,7,0.99,3.0
32681,50,0.99,3.0
32682,19,0.99,3.0
32684,59,0.99,3.0
32688,54,0.99,3.0
32690,39,0.99,3.0
32692,24,0.99,3.0
32693,57,0.99,3.0
32694,28,0.99,3.0
32695,60,0.99,3.0
32696,66,0.99,3.0
32698,28,0.99,3.0
32700,40,0.99,3.0
32701,54,0.99,3.0
32704,26,0.99,3.0
32705,27,0.99,3.0
32706,31,0.99,3.0
32707,28,0.99,3.0
32708,60,0.99,3.0
32709,44,0.99,3.0
32711,62,0.99,3.0
32712,33,0.99,3.0
32713,59,0.99,3.0
32714,37,0.99,3.0
32716,37,0.99,3.0
32717,37,0.99,3.0
32718,51,0.99,3.0
32720,17,0.99,3.0
32721,21,0.99,3.0
32722,37,0.99,3.0
32723,57,0.99,3.0
32725,35,0.99,3.0
32727,60,0.99,3.0
32728,59,0.99,3.0
32729,66,0.99,3.0
32730,26,0.99,3.0
32732,51,0.99,3.0
32735,47,0.99,3.0
32736,28,0.99,3.0
32738,37,0.99,3.0
32740,3,0.99,3.0
32742,32,0.99,3.0
32744,35,0.99,3.0
32746,33,0.99,3.0
32747,66,0.99,3.0
32749,55,0.99,3.0
32751,25,0.99,3.0
32752,63,0.99,3.0
32753,66,0.99,3.0
32755,17,0.99,3.0
32757,10,0.99,3.0
32758,55,0.99,3.0
32759,61,0.99,3.0
32762,50,0.99,3.0
32763,22,0.99,3.0
32764,21,0.99,3.0
32765,66,0.99,3.0
32766,59,0.99,3.0
32767,33,0.99,3.0
32769,31,0.99,3.0
32771,10,0.99,3.0
32773,7,0.99,3.0
32774,26,0.99,3.0
32779,30,0.99,3.0
32780,32,0.99,3.0
32781,59,0.99,3.0
32785,50,0.99,3.0
32786,17,0.99,3.0
32790,55,0.99,3.0
32791,35,0.99,3.0
32793,40,0.99,3.0
32795,44,0.99,3.0
32797,55,0.99,3.0
32801,36,0.99,3.0
32802,63,0.99,3.0
32805,24,0.99,3.0
32807,47,0.99,3.0
32808,7,0.99,3.0
32810,59,0.99,3.0
32817,63,0.99,3.0
32818,54,0.99,3.0
32819,27,0.99,3.0
32820,39,0.99,3.0
32821,51,0.99,3.0
32823,8,0.99,3.0
32825,51,0.99,3.0
32830,17,0.99,3.0
32833,19,0.99,3.0
32834,54,0.99,3.0
32835,57,0.99,3.0
32837,31,0.99,3.0
32841,8,0.99,3.0
32843,2,0.99,3.0
32844,59,0.99,3.0
32845,66,0.99,3.0
32846,32,0.99,3.0
32848,35,0.99,3.0
32851,51,0.99,3.0
32853,25,0.99,3.0
32854,30,0.99,3.0
32856,25,0.99,3.0
32858,44,0.99,3.0
32862,22,0.99,3.0
32866,24,0.99,3.0
32867,35,0.99,3.0
32868,61,0.99,3.0
32869,32,0.99,3.0
32871,62,0.99,3.0
32872,40,0.99,3.0
32873,8,0.99,3.0
32875,61,0.99,3.0
32876,36,0.99,3.0
32877,57,0.99,3.0
32878,60,0.99,3.0
32880,60,0.99,3.0
32881,51,0.99,3.0
32883,32,0.99,3.0
32886,59,0.99,3.0
32887,66,0.99,3.0
32888,8,0.99,3.0
32891,3,0.99,3.0
32894,41,0.99,3.0
32895,19,0.99,3.0
32897,65,0.99,3.0
32899,36,0.99,3.0
32900,44,0.99,3.0
32902,55,0.99,3.0
32903,3,0.99,3.0
32904,41,0.99,3.0
32907,65,0.99,3.0
32908,54,0.99,3.0
32911,7,0.99,3.0
32912,30,0.99,3.0
32914,8,0.99,3.0
32915,57,0.99,3.0
32917,63,0.99,3.0
32918,26,0.99,3.0
32919,35,0.99,3.0
32922,25,0.99,3.0
32923,51,0.99,3.0
32925,60,0.99,3.0
32927,2,0.99,3.0
32929,24,0.99,3.0
32930,25,0.99,3.0
32932,44,0.99,3.0
32933,28,0.99,3.0
32934,40,0.99,3.0
32937,22,0.99,3.0
32938,26,0.99,3.0
32939,50,0.99,3.0
32940,54,0.99,3.0
32941,37,0.99,3.0
32942,2,0.99,3.0
32946,25,0.99,3.0
32947,37,0.99,3.0
32949,41,0.99,3.0
32950,33,0.99,3.0
32953,22,0.99,3.0
32954,51,0.99,3.0
32955,33,0.99,3.0
32956,35,0.99,3.0
32957,31,0.99,3.0
32958,25,0.99,3.0
32959,26,0.99,3.0
32961,27,0.99,3.0
32962,17,0.99,3.0
32963,50,0.99,3.0
32965,66,0.99,3.0
32967,31,0.99,3.0
32968,19,0.99,3.0
32969,33,0.99,3.0
32970,7,0.99,3.0
32972,61,0.99,3.0
32973,55,0.99,3.0
32974,65,0.99,3.0
32975,66,0.99,3.0
32976,50,0.99,3.0
32978,66,0.99,3.0
32983,59,0.99,3.0
32985,51,0.99,3.0
32986,61,0.99,3.0
32987,8,0.99,3.0
32988,65,0.99,3.0
32989,10,0.99,3.0
32990,61,0.99,3.0
32991,66,0.99,3.0
32992,40,0.99,3.0
32993,21,0.99,3.0
32994,63,0.99,3.0
32995,3,0.99,3.0
32996,32,0.99,3.0
32999,41,0.99,3.0
33000,54,0.99,3.0
33001,10,0.99,3.0
33003,24,0.99,3.0
33004,8,0.99,3.0
33007,62,0.99,3.0
33008,50,0.99,3.0
33009,59,0.99,3.0
33010,28,0.99,3.0
33013,39,0.99,3.0
33017,19,0.99,3.0
33018,30,0.99,3.0
33019,24,0.99,3.0
33023,61,0.99,3.0
33024,60,0.99,3.0
33025,36,0.99,3.0
33026,26,0.99,3.0
33027,59,0.99,3.0
33030,30,0.99,3.0
33032,30,0.99,3.0
33034,59,0.99,3.0
33035,31,0.99,3.0
33036,28,0.99,3.0
33037,44,0.99,3.0
33039,26,0.99,3.0
33040,21,0.99,3.0
33043,26,0.99,3.0
33044,39,0.99,3.0
33045,24,0.99,3.0
33046,63,0.99,3.0
33047,47,0.99,3.0
33048,35,0.99,3.0
33049,57,0.99,3.0
33050,60,0.99,3.0
33051,47,0.99,3.0
33052,22,0.99,3.0
33055,35,0.99,3.0
33058,65,0.99,3.0
33060,31,0.99,3.0
33061,36,0.99,3.0
33062,66,0.99,3.0
33063,35,0.99,3.0
33064,54,0.99,3.0
33065,57,0.99,3.0
33070,61,0.99,3.0
33072,61,0.99,3.0
33073,65,0.99,3.0
33075,32,0.99,3.0
33078,63,0.99,3.0
33079,7,0.99,3.0
33082,41,0.99,3.0
33083,54,0.99,3.0
33084,37,0.99,3.0
33085,50,0.99,3.0
33086,19,0.99,3.0
33087,2,0.99,3.0
33088,3,0.99,3.0
33089,63,0.99,3.0
33090,27,0.99,3.0
33093,63,0.99,3.0
33094,57,0.99,3.0
33096,19,0.99,3.0
33097,33,0.99,3.0
33101,25,0.99,3.0
33102,57,0.99,3.0
33104,62,0.99,3.0
33106,40,0.99,3.0
33109,59,0.99,3.0
33110,3,0.99,3.0
33111,33,0.99,3.0
33114,51,0.99,3.0
33116,22,0.99,3.0
33118,44,0.99,3.0
33119,44,0.99,3.0
33120,62,0.99,3.0
33121,50,0.99,3.0
33122,27,0.99,3.0
33123,22,0.99,3.0
33125,19,0.99,3.0
33127,62,0.99,3.0
33129,66,0.99,3.0
33130,39,0.99,3.0
33131,8,0.99,3.0
33134,25,0.99,3.0
33136,62,0.99,3.0
33139,17,0.99,3.0
33140,31,0.99,3.0
33143,57,0.99,3.0
33144,33,0.99,3.0
33147,57,0.99,3.0
33148,24,0.99,3.0
33149,19,0.99,3.0
33150,8,0.99,3.0
33154,10,0.99,3.0
33155,50,0.99,3.0
33156,22,0.99,3.0
33157,66,0.99,3.0
33158,65,0.99,3.0
33159,44,0.99,3.0
33161,10,0.99,3.0
33162,62,0.99,3.0
33163,57,0.99,3.0
33165,37,0.99,3.0
33166,31,0.99,3.0
33167,60,0.99,3.0
33170,31,0.99,3.0
33171,36,0.99,3.0
33175,19,0.99,3.0
33177,57,0.99,3.0
33181,65,0.99,3.0
33183,27,0.99,3.0
33184,17,0.99,3.0
33185,65,0.99,3.0
33186,27,0.99,3.0
33187,2,0.99,3.0
33189,40,0.99,3.0
33190,50,0.99,3.0
33191,65,0.99,3.0
33192,47,0.99,3.0
33194,57,0.99,3.0
33197,33,0.99,3.0
33198,24,0.99,3.0
33199,27,0.99,3.0
33200,63,0.99,3.0
33201,54,0.99,3.0
33203,66,0.99,3.0
33204,41,0.99,3.0
33205,33,0.99,3.0
33206,17,0.99,3.0
33207,30,0.99,3.0
33208,32,0.99,3.0
33209,21,0.99,3.0
33210,62,0.99,3.0
33215,40,0.99,3.0
33216,32,0.99,3.0
33217,25,0.99,3.0
33218,55,0.99,3.0
33219,66,0.99,3.0
33220,60,0.99,3.0
33222,41,0.99,3.0
33223,40,0.99,3.0
33224,2,0.99,3.0
33225,8,0.99,3.0
33226,3,0.99,3.0
33236,40,0.99,3.0
33237,37,0.99,3.0
33240,41,0.99,3.0
33241,47,0.99,3.0
33242,7,0.99,3.0
33244,25,0.99,3.0
33245,62,0.99,3.0
33246,3,0.99,3.0
33250,10,0.99,3.0
33252,57,0.99,3.0
33253,65,0.99,3.0
33255,3,0.99,3.0
33256,60,0.99,3.0
33257,51,0.99,3.0
33259,30,0.99,3.0
33260,62,0.99,3.0
33261,31,0.99,3.0
33262,41,0.99,3.0
33263,32,0.99,3.0
33264,37,0.99,3.0
33265,62,0.99,3.0
33266,3,0.99,3.0
33267,66,0.99,3.0
33270,7,0.99,3.0
33271,19,0.99,3.0
33272,65,0.99,3.0
33274,47,0.99,3.0
33275,59,0.99,3.0
33276,24,0.99,3.0
33277,55,0.99,3.0
33280,7,0.99,3.0
33281,21,0.99,3.0
33282,41,0.99,3.0
33283,66,0.99,3.0
33287,41,0.99,3.0
33289,35,0.99,3.0
33294,54,0.99,3.0
33297,44,0.99,3.0
33298,62,0.99,3.0
33299,47,0.99,3.0
33301,17,0.99,3.0
33302,66,0.99,3.0
33306,17,0.99,3.0
33307,2,0.99,3.0
33310,35,0.99,3.0
33311,65,0.99,3.0
33313,31,0.99,3.0
33315,66,0.99,3.0
33316,59,0.99,3.0
33317,62,0.99,3.0
33318,47,0.99,3.0
33319,66,0.99,3.0
33320,17,0.99,3.0
33322,54,0.99,3.0
33323,25,0.99,3.0
33324,54,0.99,3.0
33325,63,0.99,3.0
33326,39,0.99,3.0
33328,25,0.99,3.0
33329,2,0.99,3.0
33330,40,0.99,3.0
33331,3,0.99,3.0
33332,60,0.99,3.0
33333,62,0.99,3.0
33334,41,0.99,3.0
33336,62,0.99,3.0
33338,55,0.99,3.0
33339,44,0.99,3.0
33340,65,0.99,3.0
33343,35,0.99,3.0
33345,36,0.99,3.0
33346,60,0.99,3.0
33347,17,0.99,3.0
33350,47,0.99,3.0
33353,8,0.99,3.0
33356,57,0.99,3.0
33357,59,0.99,3.0
33358,65,0.99,3.0
33359,8,0.99,3.0
33361,30,0.99,3.0
33362,57,0.99,3.0
33370,31,0.99,3.0
33371,2,0.99,3.0
33372,22,0.99,3.0
33373,8,0.99,3.0
33375,21,0.99,3.0
33377,33,0.99,3.0
33379,7,0.99,3.0
33380,25,0.99,3.0
33381,54,0.99,3.0
33384,2,0.99,3.0
33385,62,0.99,3.0
33386,54,0.99,3.0
33387,30,0.99,3.0
33389,41,0.99,3.0
33391,8,0.99,3.0
33392,35,0.99,3.0
33393,60,0.99,3.0
33397,21,0.99,3.0
33398,60,0.99,3.0
33400,66,0.99,3.0
33401,31,0.99,3.0
33402,17,0.99,3.0
33404,65,0.99,3.0
33405,30,0.99,3.0
33406,2,0.99,3.0
33407,66,0.99,3.0
33408,60,0.99,3.0
33410,40,0.99,3.0
33412,65,0.99,3.0
33413,44,0.99,3.0
33415,8,0.99,3.0
33417,3,0.99,3.0
33418,39,0.99,3.0
33420,40,0.99,3.0
33423,27,0.99,3.0
33427,44,0.99,3.0
33428,61,0.99,3.0
33431,60,0.99,3.0
33437,3,0.99,3.0
33438,55,0.99,3.0
33439,30,0.99,3.0
33440,24,0.99,3.0
33441,40,0.99,3.0
33442,44,0.99,3.0
33448,35,0.99,3.0
33449,28,0.99,3.0
33451,37,0.99,3.0
33452,36,0.99,3.0
33455,22,0.99,3.0
33457,31,0.99,3.0
33458,44,0.99,3.0
33459,61,0.99,3.0
33461,55,0.99,3.0
33462,24,0.99,3.0
33463,57,0.99,3.0
33468,36,0.99,3.0
33469,55,0.99,3.0
33473,19,0.99,3.0
33475,33,0.99,3.0
33476,22,0.99,3.0
33478,63,0.99,3.0
33479,3,0.99,3.0
33481,32,0.99,3.0
33482,57,0.99,3.0
33483,65,0.99,3.0
33484,54,0.99,3.0
33485,21,0.99,3.0
33486,19,0.99,3.0
33489,57,0.99,3.0
33491,26,0.99,3.0
33492,65,0.99,3.0
33496,50,0.99,3.0
33497,39,0.99,3.0
33498,44,0.99,3.0
33500,59,0.99,3.0
33505,50,0.99,3.0
33506,36,0.99,3.0
33508,37,0.99,3.0
33512,17,0.99,3.0
33514,19,0.99,3.0
33517,7,0.99,3.0
33518,27,0.99,3.0
33520,17,0.99,3.0
33522,54,0.99,3.0
33525,36,0.99,3.0
33526,32,0.99,3.0
33527,36,0.99,3.0
33529,50,0.99,3.0
33530,8,0.99,3.0
33531,55,0.99,3.0
33532,31,0.99,3.0
33533,33,0.99,3.0
33535,28,0.99,3.0
33537,54,0.99,3.0
33540,30,0.99,3.0
33541,50,0.99,3.0
33543,2,0.99,3.0
33548,63,0.99,3.0
33551,27,0.99,3.0
33552,37,0.99,3.0
33553,30,0.99,3.0
33554,33,0.99,3.0
33556,65,0.99,3.0
33559,17,0.99,3.0
33560,19,0.99,3.0
33561,3,0.99,3.0
33564,19,0.99,3.0
33565,61,0.99,3.0
33566,28,0.99,3.0
33567,65,0.99,3.0
33569,7,0.99,3.0
33571,60,0.99,3.0
33572,41,0.99,3.0
33573,39,0.99,3.0
33576,41,0.99,3.0
33577,57,0.99,3.0
33578,40,0.99,3.0
33579,10,0.99,3.0
33582,65,0.99,3.0
33583,35,0.99,3.0
33584,17,0.99,3.0
33586,37,0.99,3.0
33587,50,0.99,3.0
33590,50,0.99,3.0
33591,66,0.99,3.0
33592,17,0.99,3.0
33593,37,0.99,3.0
33594,31,0.99,3.0
33595,21,0.99,3.0
33597,8,0.99,3.0
33598,35,0.99,3.0
33599,30,0.99,3.0
33601,62,0.99,3.0
33602,2,0.99,3.0
33603,10,0.99,3.0
33604,37,0.99,3.0
33605,59,0.99,3.0
33606,10,0.99,3.0
33608,39,0.99,3.0
33610,2,0.99,3.0
33611,51,0.99,3.0
33612,41,0.99,3.0
33613,3,0.99,3.0
33614,3,0.99,3.0
33616,30,0.99,3.0
33618,37,0.99,3.0
33619,66,0.99,3.0
33620,44,0.99,3.0
33621,28,0.99,3.0
33622,41,0.99,3.0
33626,54,0.99,3.0
33627,32,0.99,3.0
33628,51,0.99,3.0
33630,25,0.99,3.0
33632,21,0.99,3.0
33634,27,0.99,3.0
33636,22,0.99,3.0
33643,30,0.99,3.0
33644,32,0.99,3.0
33645,26,0.99,3.0
33649,63,0.99,3.0
33651,39,0.99,3.0
33652,40,0.99,3.0
33653,61,0.99,3.0
33656,62,0.99,3.0
33659,39,0.99,3.0
33660,65,0.99,3.0
33661,51,0.99,3.0
33662,31,0.99,3.0
33663,44,0.99,3.0
33664,31,0.99,3.0
33667,59,0.99,3.0
33669,3,0.99,3.0
33670,62,0.99,3.0
33672,21,0.99,3.0
33673,51,0.99,3.0
33675,65,0.99,3.0
33678,2,0.99,3.0
33680,40,0.99,3.0
33681,60,0.99,3.0
33683,24,0.99,3.0
33685,27,0.99,3.0
33688,60,0.99,3.0
33689,57,0.99,3.0
33690,65,0.99,3.0
33692,30,0.99,3.0
33694,27,0.99,3.0
33695,22,0.99,3.0
33696,63,0.99,3.0
33699,33,0.99,3.0
33700,28,0.99,3.0
33702,32,0.99,3.0
33704,31,0.99,3.0
33705,17,0.99,3.0
33706,41,0.99,3.0
33709,57,0.99,3.0
33710,59,0.99,3.0
33711,28,0.99,3.0
33712,26,0.99,3.0
33714,26,0.99,3.0
33717,26,0.99,3.0
33719,31,0.99,3.0
33724,47,0.99,3.0
33725,26,0.99,3.0
33726,17,0.99,3.0
33728,19,0.99,3.0
33729,50,0.99,3.0
33731,36,0.99,3.0
33733,54,0.99,3.0
33734,28,0.99,3.0
33735,21,0.99,3.0
33737,51,0.99,3.0
33738,19,0.99,3.0
33740,57,0.99,3.0
33744,33,0.99,3.0
33745,7,0.99,3.0
33746,60,0.99,3.0
33748,25,0.99,3.0
33749,3,0.99,3.0
33750,63,0.99,3.0
33752,50,0.99,3.0
33753,26,0.99,3.0
33754,40,0.99,3.0
33755,3,0.99,3.0
33756,24,0.99,3.0
33758,40,0.99,3.0
33759,17,0.99,3.0
33763,54,0.99,3.0
33764,10,0.99,3.0
33766,62,0.99,3.0
33767,30,0.99,3.0
33768,60,0.99,3.0
33769,36,0.99,3.0
33773,47,0.99,3.0
33775,51,0.99,3.0
33776,36,0.99,3.0
33780,22,0.99,3.0
33781,57,0.99,3.0
33783,27,0.99,3.0
33785,28,0.99,3.0
33788,2,0.99,3.0
33790,21,0.99,3.0
33791,60,0.99,3.0
33792,2,0.99,3.0
33793,35,0.99,3.0
33794,66,0.99,3.0
33795,31,0.99,3.0
33796,27,0.99,3.0
33797,47,0.99,3.0
33798,2,0.99,3.0
33799,41,0.99,3.0
33800,40,0.99,3.0
33801,35,0.99,3.0
33804,57,0.99,3.0
33806,51,0.99,3.0
33807,47,0.99,3.0
33808,36,0.99,3.0
33809,26,0.99,3.0
33810,30,0.99,3.0
33811,65,0.99,3.0
33812,44,0.99,3.0
33813,25,0.99,3.0
33814,17,0.99,3.0
33815,57,0.99,3.0
33818,66,0.99,3.0
33819,66,0.99,3.0
33820,2,0.99,3.0
33822,63,0.99,3.0
33823,33,0.99,3.0
33824,50,0.99,3.0
33826,17,0.99,3.0
33827,17,0.99,3.0
33830,63,0.99,3.0
33832,40,0.99,3.0
33833,31,0.99,3.0
33834,10,0.99,3.0
33837,7,0.99,3.0
33846,63,0.99,3.0
33849,55,0.99,3.0
33852,31,0.99,3.0
33855,2,0.99,3.0
33856,33,0.99,3.0
33857,33,0.99,3.0
33858,22,0.99,3.0
33861,47,0.99,3.0
33862,10,0.99,3.0
33863,21,0.99,3.0
33865,44,0.99,3.0
33866,40,0.99,3.0
33868,55,0.99,3.0
33869,2,0.99,3.0
33870,31,0.99,3.0
33871,63,0.99,3.0
33872,47,0.99,3.0
33875,24,0.99,3.0
33876,22,0.99,3.0
33877,21,0.99,3.0
33878,51,0.99,3.0
33879,65,0.99,3.0
33881,61,0.99,3.0
33882,61,0.99,3.0
33883,51,0.99,3.0
33884,62,0.99,3.0
33886,65,0.99,3.0
33887,17,0.99,3.0
33890,62,0.99,3.0
33893,62,0.99,3.0
33895,35,0.99,3.0
33896,32,0.99,3.0
33902,30,0.99,3.0
33904,33,0.99,3.0
33905,57,0.99,3.0
33906,66,0.99,3.0
33908,60,0.99,3.0
33911,2,0.99,3.0
33913,47,0.99,3.0
33914,37,0.99,3.0
33915,59,0.99,3.0
33917,59,0.99,3.0
33918,32,0.99,3.0
33921,57,0.99,3.0
33922,32,0.99,3.0
33924,22,0.99,3.0
33925,32,0.99,3.0
33929,21,0.99,3.0
33930,57,0.99,3.0
33932,50,0.99,3.0
33933,50,0.99,3.0
33935,47,0.99,3.0
33936,66,0.99,3.0
33940,3,0.99,3.0
33944,21,0.99,3.0
33946,2,0.99,3.0
33948,59,0.99,3.0
33949,17,0.99,3.0
33950,7,0.99,3.0
33952,36,0.99,3.0
33953,66,0.99,3.0
33956,39,0.99,3.0
33957,55,0.99,3.0
33959,59,0.99,3.0
33960,35,0.99,3.0
33963,61,0.99,3.0
33964,19,0.99,3.0
33965,47,0.99,3.0
33967,50,0.99,3.0
33968,8,0.99,3.0
33969,2,0.99,3.0
33972,59,0.99,3.0
33973,54,0.99,3.0
33977,66,0.99,3.0
33978,47,0.99,3.0
33979,24,0.99,3.0
33980,44,0.99,3.0
33982,55,0.99,3.0
33987,22,0.99,3.0
33988,30,0.99,3.0
33992,39,0.99,3.0
33994,41,0.99,3.0
33995,47,0.99,3.0
33996,41,0.99,3.0
33997,40,0.99,3.0
33999,26,0.99,3.0
34004,10,0.99,3.0
34005,66,0.99,3.0
34006,59,0.99,3.0
34009,24,0.99,3.0
34010,31,0.99,3.0
34013,62,0.99,3.0
34015,30,0.99,3.0
34016,21,0.99,3.0
34017,35,0.99,3.0
34018,2,0.99,3.0
34019,60,0.99,3.0
34021,2,0.99,3.0
34023,60,0.99,3.0
34025,54,0.99,3.0
34026,39,0.99,3.0
34030,19,0.99,3.0
34032,33,0.99,3.0
34035,39,0.99,3.0
34036,61,0.99,3.0
34043,33,0.99,3.0
34044,51,0.99,3.0
34045,35,0.99,3.0
34050,17,0.99,3.0
34053,17,0.99,3.0
34055,33,0.99,3.0
34056,2,0.99,3.0
34057,10,0.99,3.0
34059,2,0.99,3.0
34062,36,0.99,3.0
34064,62,0.99,3.0
34065,63,0.99,3.0
34066,57,0.99,3.0
34067,27,0.99,3.0
34068,8,0.99,3.0
34071,19,0.99,3.0
34072,33,0.99,3.0
34073,25,0.99,3.0
34078,31,0.99,3.0
34080,3,0.99,3.0
34081,65,0.99,3.0
34082,7,0.99,3.0
34083,7,0.99,3.0
34084,27,0.99,3.0
34086,36,0.99,3.0
34089,51,0.99,3.0
34090,33,0.99,3.0
34091,59,0.99,3.0
34092,50,0.99,3.0
34094,31,0.99,3.0
34100,66,0.99,3.0
34104,62,0.99,3.0
34105,60,0.99,3.0
34106,32,0.99,3.0
34107,24,0.99,3.0
34108,63,0.99,3.0
34112,2,0.99,3.0
34113,50,0.99,3.0
34114,22,0.99,3.0
34115,54,0.99,3.0
34117,60,0.99,3.0
34118,63,0.99,3.0
34120,57,0.99,3.0
34121,2,0.99,3.0
34122,33,0.99,3.0
34123,44,0.99,3.0
34125,31,0.99,3.0
34129,24,0.99,3.0
34130,17,0.99,3.0
34131,39,0.99,3.0
34132,51,0.99,3.0
34133,8,0.99,3.0
34134,30,0.99,3.0
34136,51,0.99,3.0
34139,62,0.99,3.0
34140,7,0.99,3.0
34144,63,0.99,3.0
34146,8,0.99,3.0
34149,62,0.99,3.0
34150,10,0.99,3.0
34153,47,0.99,3.0
34154,62,0.99,3.0
34155,36,0.99,3.0
34157,27,0.99,3.0
34158,39,0.99,3.0
34161,62,0.99,3.0
34163,66,0.99,3.0
34164,36,0.99,3.0
34165,21,0.99,3.0
34166,66,0.99,3.0
34168,8,0.99,3.0
34169,17,0.99,3.0
34171,31,0.99,3.0
34176,31,0.99,3.0
34177,31,0.99,3.0
34178,51,0.99,3.0
34179,50,0.99,3.0
34181,61,0.99,3.0
34185,26,0.99,3.0
34189,35,0.99,3.0
34190,54,0.99,3.0
34191,66,0.99,3.0
34194,28,0.99,3.0
34195,39,0.99,3.0
34196,32,0.99,3.0
34197,54,0.99,3.0
34200,61,0.99,3.0
34203,55,0.99,3.0
34206,30,0.99,3.0
