item_id,product_id,price,amount
11215,35,0.99,3.0
11216,59,0.99,3.0
11224,25,0.99,3.0
11226,22,0.99,3.0
11228,61,0.99,3.0
11230,24,0.99,3.0
11231,51,0.99,3.0
11232,62,0.99,3.0
11233,7,0.99,3.0
11235,50,0.99,3.0
11236,60,0.99,3.0
11237,21,0.99,3.0
11239,36,0.99,3.0
11241,17,0.99,3.0
11244,63,0.99,3.0
11245,28,0.99,3.0
11247,51,0.99,3.0
11248,31,0.99,3.0
11250,32,0.99,3.0
11253,28,0.99,3.0
11254,32,0.99,3.0
11256,54,0.99,3.0
11259,24,0.99,3.0
11260,59,0.99,3.0
11262,50,0.99,3.0
11263,63,0.99,3.0
11264,2,0.99,3.0
11265,3,0.99,3.0
11267,25,0.99,3.0
11268,21,0.99,3.0
11273,41,0.99,3.0
11274,66,0.99,3.0
11275,59,0.99,3.0
11277,19,0.99,3.0
11278,27,0.99,3.0
11282,57,0.99,3.0
11288,47,0.99,3.0
11289,41,0.99,3.0
11290,25,0.99,3.0
11292,28,0.99,3.0
11294,19,0.99,3.0
11298,36,0.99,3.0
11300,37,0.99,3.0
11301,22,0.99,3.0
11302,39,0.99,3.0
11303,54,0.99,3.0
11306,24,0.99,3.0
11307,2,0.99,3.0
11308,57,0.99,3.0
11309,3,0.99,3.0
11311,40,0.99,3.0
11313,54,0.99,3.0
11316,39,0.99,3.0
11317,35,0.99,3.0
11318,31,0.99,3.0
11319,40,0.99,3.0
11320,47,0.99,3.0
11324,59,0.99,3.0
11325,10,0.99,3.0
11330,66,0.99,3.0
11331,19,0.99,3.0
11332,36,0.99,3.0
11333,7,0.99,3.0
11334,8,0.99,3.0
11335,30,0.99,3.0
11336,59,0.99,3.0
11339,62,0.99,3.0
11342,26,0.99,3.0
11343,19,0.99,3.0
11344,54,0.99,3.0
11345,63,0.99,3.0
11348,24,0.99,3.0
11349,24,0.99,3.0
11350,32,0.99,3.0
11352,27,0.99,3.0
11354,2,0.99,3.0
11356,54,0.99,3.0
11358,30,0.99,3.0
11359,47,0.99,3.0
11361,59,0.99,3.0
11362,33,0.99,3.0
11363,60,0.99,3.0
11365,21,0.99,3.0
11367,2,0.99,3.0
11371,8,0.99,3.0
11373,61,0.99,3.0
11374,51,0.99,3.0
11375,19,0.99,3.0
11376,31,0.99,3.0
11377,54,0.99,3.0
11379,44,0.99,3.0
11380,36,0.99,3.0
11381,25,0.99,3.0
11382,57,0.99,3.0
11383,36,0.99,3.0
11384,31,0.99,3.0
11385,31,0.99,3.0
11386,7,0.99,3.0
11391,3,0.99,3.0
11392,57,0.99,3.0
11393,54,0.99,3.0
11394,60,0.99,3.0
11396,33,0.99,3.0
11397,39,0.99,3.0
11398,10,0.99,3.0
11399,19,0.99,3.0
11400,51,0.99,3.0
11401,10,0.99,3.0
11402,54,0.99,3.0
11403,25,0.99,3.0
11404,55,0.99,3.0
11405,59,0.99,3.0
11408,36,0.99,3.0
11409,50,0.99,3.0
11410,44,0.99,3.0
11411,44,0.99,3.0
11412,32,0.99,3.0
11414,41,0.99,3.0
11415,61,0.99,3.0
11420,37,0.99,3.0
11422,2,0.99,3.0
11423,54,0.99,3.0
11424,51,0.99,3.0
11428,61,0.99,3.0
11431,40,0.99,3.0
11433,10,0.99,3.0
11435,57,0.99,3.0
11437,22,0.99,3.0
11439,51,0.99,3.0
11442,63,0.99,3.0
11443,32,0.99,3.0
11444,50,0.99,3.0
11445,32,0.99,3.0
11449,26,0.99,3.0
11450,36,0.99,3.0
11451,19,0.99,3.0
11454,36,0.99,3.0
11457,47,0.99,3.0
11459,47,0.99,3.0
11460,47,0.99,3.0
11462,24,0.99,3.0
11463,27,0.99,3.0
11464,30,0.99,3.0
11466,61,0.99,3.0
11467,39,0.99,3.0
11474,31,0.99,3.0
11475,41,0.99,3.0
11478,41,0.99,3.0
11482,28,0.99,3.0
11483,17,0.99,3.0
11485,26,0.99,3.0
11487,27,0.99,3.0
11488,61,0.99,3.0
11489,39,0.99,3.0
11490,3,0.99,3.0
11491,47,0.99,3.0
11495,66,0.99,3.0
11496,54,0.99,3.0
11498,57,0.99,3.0
11502,63,0.99,3.0
11504,54,0.99,3.0
11505,66,0.99,3.0
11507,24,0.99,3.0
11508,2,0.99,3.0
11509,65,0.99,3.0
11510,8,0.99,3.0
11512,59,0.99,3.0
11513,33,0.99,3.0
11514,51,0.99,3.0
11517,65,0.99,3.0
11520,62,0.99,3.0
11521,30,0.99,3.0
11523,59,0.99,3.0
11524,47,0.99,3.0
11525,24,0.99,3.0
11526,17,0.99,3.0
11527,47,0.99,3.0
11528,55,0.99,3.0
11529,59,0.99,3.0
11532,25,0.99,3.0
11535,3,0.99,3.0
11536,33,0.99,3.0
11537,57,0.99,3.0
11538,62,0.99,3.0
11539,66,0.99,3.0
11540,8,0.99,3.0
11541,40,0.99,3.0
11542,60,0.99,3.0
11543,2,0.99,3.0
11544,37,0.99,3.0
11545,51,0.99,3.0
11546,28,0.99,3.0
11547,66,0.99,3.0
11548,66,0.99,3.0
11550,31,0.99,3.0
11551,66,0.99,3.0
11552,44,0.99,3.0
11554,59,0.99,3.0
11556,21,0.99,3.0
11558,63,0.99,3.0
11560,54,0.99,3.0
11562,40,0.99,3.0
11563,28,0.99,3.0
11566,25,0.99,3.0
11567,50,0.99,3.0
11568,22,0.99,3.0
11569,50,0.99,3.0
11570,39,0.99,3.0
11571,66,0.99,3.0
11576,44,0.99,3.0
11582,57,0.99,3.0
11583,36,0.99,3.0
11586,66,0.99,3.0
11587,61,0.99,3.0
11588,33,0.99,3.0
11590,26,0.99,3.0
11592,3,0.99,3.0
11595,33,0.99,3.0
11596,35,0.99,3.0
11597,50,0.99,3.0
11600,26,0.99,3.0
11602,7,0.99,3.0
11604,57,0.99,3.0
11605,31,0.99,3.0
11606,41,0.99,3.0
11609,35,0.99,3.0
11611,40,0.99,3.0
11615,59,0.99,3.0
11617,63,0.99,3.0
11618,63,0.99,3.0
11619,59,0.99,3.0
11620,66,0.99,3.0
11621,35,0.99,3.0
11622,32,0.99,3.0
11623,59,0.99,3.0
11624,66,0.99,3.0
11625,44,0.99,3.0
11627,59,0.99,3.0
11628,3,0.99,3.0
11629,30,0.99,3.0
11632,60,0.99,3.0
11633,66,0.99,3.0
11634,62,0.99,3.0
11635,27,0.99,3.0
11636,44,0.99,3.0
11637,50,0.99,3.0
11638,35,0.99,3.0
11639,61,0.99,3.0
11640,63,0.99,3.0
11641,60,0.99,3.0
11642,27,0.99,3.0
11648,54,0.99,3.0
11649,21,0.99,3.0
11651,39,0.99,3.0
11653,26,0.99,3.0
11654,22,0.99,3.0
11658,37,0.99,3.0
11659,40,0.99,3.0
11660,30,0.99,3.0
11662,41,0.99,3.0
11663,66,0.99,3.0
11664,50,0.99,3.0
11666,47,0.99,3.0
11667,60,0.99,3.0
11668,10,0.99,3.0
11669,33,0.99,3.0
11671,22,0.99,3.0
11672,21,0.99,3.0
11673,25,0.99,3.0
11675,7,0.99,3.0
11676,55,0.99,3.0
11677,22,0.99,3.0
11679,51,0.99,3.0
11680,24,0.99,3.0
11682,50,0.99,3.0
11683,62,0.99,3.0
11689,21,0.99,3.0
11691,50,0.99,3.0
11692,66,0.99,3.0
11693,24,0.99,3.0
11695,2,0.99,3.0
11697,33,0.99,3.0
11698,41,0.99,3.0
11699,62,0.99,3.0
11702,62,0.99,3.0
11703,61,0.99,3.0
11706,60,0.99,3.0
11708,8,0.99,3.0
11710,10,0.99,3.0
11711,19,0.99,3.0
11712,19,0.99,3.0
11715,26,0.99,3.0
11716,61,0.99,3.0
11717,63,0.99,3.0
11718,17,0.99,3.0
11720,32,0.99,3.0
11722,61,0.99,3.0
11723,31,0.99,3.0
11724,57,0.99,3.0
11726,51,0.99,3.0
11730,59,0.99,3.0
11732,35,0.99,3.0
11733,37,0.99,3.0
11734,37,0.99,3.0
11735,33,0.99,3.0
11736,44,0.99,3.0
11737,47,0.99,3.0
11742,2,0.99,3.0
11744,24,0.99,3.0
11745,24,0.99,3.0
11746,25,0.99,3.0
11748,3,0.99,3.0
11750,31,0.99,3.0
11751,44,0.99,3.0
11752,62,0.99,3.0
11753,60,0.99,3.0
11754,21,0.99,3.0
11755,39,0.99,3.0
11756,3,0.99,3.0
11757,54,0.99,3.0
11760,40,0.99,3.0
11762,65,0.99,3.0
11763,60,0.99,3.0
11764,61,0.99,3.0
11766,36,0.99,3.0
11767,47,0.99,3.0
11769,26,0.99,3.0
11771,60,0.99,3.0
11772,66,0.99,3.0
11773,62,0.99,3.0
11774,63,0.99,3.0
11775,26,0.99,3.0
11776,60,0.99,3.0
11779,65,0.99,3.0
11781,2,0.99,3.0
11783,66,0.99,3.0
11785,35,0.99,3.0
11786,28,0.99,3.0
11788,63,0.99,3.0
11789,62,0.99,3.0
11790,54,0.99,3.0
11791,22,0.99,3.0
11793,2,0.99,3.0
11794,33,0.99,3.0
11796,3,0.99,3.0
11798,47,0.99,3.0
11799,3,0.99,3.0
11801,17,0.99,3.0
11804,2,0.99,3.0
11806,41,0.99,3.0
11807,7,0.99,3.0
11808,40,0.99,3.0
11809,17,0.99,3.0
11810,61,0.99,3.0
11811,22,0.99,3.0
11812,40,0.99,3.0
11815,19,0.99,3.0
11816,33,0.99,3.0
11819,28,0.99,3.0
11821,25,0.99,3.0
11823,30,0.99,3.0
11824,30,0.99,3.0
11827,32,0.99,3.0
11829,21,0.99,3.0
11831,21,0.99,3.0
11832,63,0.99,3.0
11834,40,0.99,3.0
11837,24,0.99,3.0
11838,36,0.99,3.0
11842,32,0.99,3.0
11843,28,0.99,3.0
11847,39,0.99,3.0
11848,31,0.99,3.0
11849,50,0.99,3.0
11851,35,0.99,3.0
11852,44,0.99,3.0
11854,37,0.99,3.0
11855,41,0.99,3.0
11856,60,0.99,3.0
11857,57,0.99,3.0
11859,57,0.99,3.0
11861,66,0.99,3.0
11864,66,0.99,3.0
11865,22,0.99,3.0
11870,40,0.99,3.0
11871,2,0.99,3.0
11872,27,0.99,3.0
11875,50,0.99,3.0
11877,8,0.99,3.0
11879,55,0.99,3.0
11880,33,0.99,3.0
11881,61,0.99,3.0
11882,50,0.99,3.0
11885,44,0.99,3.0
11889,35,0.99,3.0
11891,28,0.99,3.0
11893,10,0.99,3.0
11894,62,0.99,3.0
11895,39,0.99,3.0
11896,50,0.99,3.0
11897,10,0.99,3.0
11898,65,0.99,3.0
11899,30,0.99,3.0
11900,26,0.99,3.0
11901,28,0.99,3.0
11902,57,0.99,3.0
11904,31,0.99,3.0
11905,35,0.99,3.0
11906,8,0.99,3.0
11908,63,0.99,3.0
11911,27,0.99,3.0
11914,65,0.99,3.0
11915,33,0.99,3.0
11916,2,0.99,3.0
11918,63,0.99,3.0
11923,50,0.99,3.0
11924,33,0.99,3.0
11925,40,0.99,3.0
11926,40,0.99,3.0
11927,36,0.99,3.0
11929,55,0.99,3.0
11930,62,0.99,3.0
11934,41,0.99,3.0
11935,62,0.99,3.0
11936,33,0.99,3.0
11937,10,0.99,3.0
11939,24,0.99,3.0
11942,30,0.99,3.0
11943,2,0.99,3.0
11944,50,0.99,3.0
11945,7,0.99,3.0
11946,32,0.99,3.0
11947,30,0.99,3.0
11948,59,0.99,3.0
11951,25,0.99,3.0
11954,35,0.99,3.0
11957,21,0.99,3.0
11958,28,0.99,3.0
11959,40,0.99,3.0
11960,33,0.99,3.0
11961,51,0.99,3.0
11962,25,0.99,3.0
11965,21,0.99,3.0
11966,21,0.99,3.0
11967,35,0.99,3.0
11968,24,0.99,3.0
11969,61,0.99,3.0
11970,40,0.99,3.0
11971,51,0.99,3.0
11972,25,0.99,3.0
11976,2,0.99,3.0
11978,2,0.99,3.0
11979,50,0.99,3.0
11980,55,0.99,3.0
11981,36,0.99,3.0
11983,33,0.99,3.0
11984,37,0.99,3.0
11985,25,0.99,3.0
11986,57,0.99,3.0
11988,28,0.99,3.0
11990,63,0.99,3.0
11991,17,0.99,3.0
11993,10,0.99,3.0
11994,17,0.99,3.0
11995,31,0.99,3.0
11996,39,0.99,3.0
11997,17,0.99,3.0
11999,19,0.99,3.0
12004,32,0.99,3.0
12006,41,0.99,3.0
12011,2,0.99,3.0
12012,3,0.99,3.0
12015,54,0.99,3.0
12016,55,0.99,3.0
12017,41,0.99,3.0
12019,62,0.99,3.0
12020,54,0.99,3.0
12021,36,0.99,3.0
12022,22,0.99,3.0
12024,8,0.99,3.0
12025,36,0.99,3.0
12026,33,0.99,3.0
12027,40,0.99,3.0
12028,51,0.99,3.0
12031,50,0.99,3.0
12033,28,0.99,3.0
12037,10,0.99,3.0
12039,50,0.99,3.0
12042,8,0.99,3.0
12046,39,0.99,3.0
12047,8,0.99,3.0
12048,41,0.99,3.0
12049,2,0.99,3.0
12050,24,0.99,3.0
12051,39,0.99,3.0
12052,59,0.99,3.0
12053,41,0.99,3.0
12054,54,0.99,3.0
12055,40,0.99,3.0
12057,25,0.99,3.0
12059,39,0.99,3.0
12062,19,0.99,3.0
12063,60,0.99,3.0
12064,39,0.99,3.0
12065,50,0.99,3.0
12068,17,0.99,3.0
12069,51,0.99,3.0
12071,27,0.99,3.0
12073,39,0.99,3.0
12074,33,0.99,3.0
12076,32,0.99,3.0
12078,30,0.99,3.0
12080,10,0.99,3.0
12081,62,0.99,3.0
12082,61,0.99,3.0
12084,44,0.99,3.0
12086,62,0.99,3.0
12087,35,0.99,3.0
12088,21,0.99,3.0
12091,54,0.99,3.0
12092,55,0.99,3.0
12093,7,0.99,3.0
12094,22,0.99,3.0
12095,36,0.99,3.0
12096,21,0.99,3.0
12098,61,0.99,3.0
12100,66,0.99,3.0
12102,54,0.99,3.0
12104,51,0.99,3.0
12106,40,0.99,3.0
12109,65,0.99,3.0
12110,27,0.99,3.0
12111,50,0.99,3.0
12112,55,0.99,3.0
12113,55,0.99,3.0
12116,50,0.99,3.0
12117,55,0.99,3.0
12120,7,0.99,3.0
12121,25,0.99,3.0
12122,8,0.99,3.0
12123,54,0.99,3.0
12124,31,0.99,3.0
12125,37,0.99,3.0
12126,41,0.99,3.0
12127,63,0.99,3.0
12128,33,0.99,3.0
12129,41,0.99,3.0
12130,21,0.99,3.0
12131,36,0.99,3.0
12136,36,0.99,3.0
12138,33,0.99,3.0
12139,51,0.99,3.0
12140,63,0.99,3.0
12142,21,0.99,3.0
12143,54,0.99,3.0
12144,30,0.99,3.0
12145,2,0.99,3.0
12147,65,0.99,3.0
12148,61,0.99,3.0
12149,63,0.99,3.0
12150,33,0.99,3.0
12152,65,0.99,3.0
12153,39,0.99,3.0
12155,21,0.99,3.0
12156,26,0.99,3.0
12158,39,0.99,3.0
12159,55,0.99,3.0
12160,65,0.99,3.0
12161,41,0.99,3.0
12162,27,0.99,3.0
12165,63,0.99,3.0
12166,2,0.99,3.0
12167,59,0.99,3.0
12168,65,0.99,3.0
12169,40,0.99,3.0
12172,26,0.99,3.0
12173,60,0.99,3.0
12174,33,0.99,3.0
12175,3,0.99,3.0
12177,21,0.99,3.0
12178,35,0.99,3.0
12182,65,0.99,3.0
12183,65,0.99,3.0
12185,44,0.99,3.0
12186,66,0.99,3.0
12187,35,0.99,3.0
12188,60,0.99,3.0
12189,36,0.99,3.0
12191,33,0.99,3.0
12192,21,0.99,3.0
12195,55,0.99,3.0
12196,44,0.99,3.0
12199,32,0.99,3.0
12200,17,0.99,3.0
12201,26,0.99,3.0
12203,35,0.99,3.0
12205,27,0.99,3.0
12208,24,0.99,3.0
12210,54,0.99,3.0
12211,47,0.99,3.0
12212,66,0.99,3.0
12213,51,0.99,3.0
12214,25,0.99,3.0
12216,51,0.99,3.0
12218,47,0.99,3.0
12220,35,0.99,3.0
12225,27,0.99,3.0
12227,35,0.99,3.0
12228,2,0.99,3.0
12229,35,0.99,3.0
12231,44,0.99,3.0
12232,28,0.99,3.0
12233,21,0.99,3.0
12234,60,0.99,3.0
12236,33,0.99,3.0
12238,2,0.99,3.0
12239,54,0.99,3.0
12240,39,0.99,3.0
12242,62,0.99,3.0
12244,25,0.99,3.0
12248,60,0.99,3.0
12249,10,0.99,3.0
12252,35,0.99,3.0
12253,30,0.99,3.0
12254,27,0.99,3.0
12255,28,0.99,3.0
12256,60,0.99,3.0
12257,61,0.99,3.0
12258,55,0.99,3.0
12259,32,0.99,3.0
12261,40,0.99,3.0
12262,66,0.99,3.0
12263,33,0.99,3.0
12264,17,0.99,3.0
12265,55,0.99,3.0
12268,26,0.99,3.0
12270,25,0.99,3.0
12272,57,0.99,3.0
12275,40,0.99,3.0
12276,57,0.99,3.0
12277,35,0.99,3.0
12278,2,0.99,3.0
12280,30,0.99,3.0
12281,37,0.99,3.0
12282,24,0.99,3.0
12285,50,0.99,3.0
12286,57,0.99,3.0
12288,57,0.99,3.0
12290,19,0.99,3.0
12292,32,0.99,3.0
12294,37,0.99,3.0
12295,37,0.99,3.0
12297,54,0.99,3.0
12298,24,0.99,3.0
12299,51,0.99,3.0
12303,47,0.99,3.0
12304,28,0.99,3.0
12305,2,0.99,3.0
12309,66,0.99,3.0
12310,21,0.99,3.0
12316,17,0.99,3.0
12317,2,0.99,3.0
12318,50,0.99,3.0
12319,44,0.99,3.0
12320,63,0.99,3.0
12321,37,0.99,3.0
12322,61,0.99,3.0
12324,32,0.99,3.0
12325,10,0.99,3.0
12326,25,0.99,3.0
12328,55,0.99,3.0
12329,27,0.99,3.0
12330,31,0.99,3.0
12331,30,0.99,3.0
12332,54,0.99,3.0
12333,32,0.99,3.0
12336,30,0.99,3.0
12337,54,0.99,3.0
12338,60,0.99,3.0
12339,44,0.99,3.0
12340,36,0.99,3.0
12342,36,0.99,3.0
12343,44,0.99,3.0
12344,57,0.99,3.0
12345,50,0.99,3.0
12346,25,0.99,3.0
12350,26,0.99,3.0
12351,33,0.99,3.0
12354,35,0.99,3.0
12357,50,0.99,3.0
12358,51,0.99,3.0
12359,44,0.99,3.0
12365,8,0.99,3.0
12366,35,0.99,3.0
12367,40,0.99,3.0
12368,50,0.99,3.0
12370,62,0.99,3.0
12372,28,0.99,3.0
12374,7,0.99,3.0
12375,8,0.99,3.0
12377,27,0.99,3.0
12378,2,0.99,3.0
12380,50,0.99,3.0
12381,35,0.99,3.0
12382,7,0.99,3.0
12384,3,0.99,3.0
12385,19,0.99,3.0
12388,65,0.99,3.0
12389,30,0.99,3.0
12390,50,0.99,3.0
12391,28,0.99,3.0
12392,7,0.99,3.0
12393,30,0.99,3.0
12395,33,0.99,3.0
12396,54,0.99,3.0
12398,24,0.99,3.0
12399,28,0.99,3.0
12401,36,0.99,3.0
12402,50,0.99,3.0
12406,33,0.99,3.0
12408,57,0.99,3.0
12409,25,0.99,3.0
12414,17,0.99,3.0
12416,47,0.99,3.0
12418,40,0.99,3.0
12419,7,0.99,3.0
12423,55,0.99,3.0
12424,30,0.99,3.0
12425,25,0.99,3.0
12427,24,0.99,3.0
12429,66,0.99,3.0
12430,65,0.99,3.0
12431,39,0.99,3.0
12433,3,0.99,3.0
12435,59,0.99,3.0
12436,10,0.99,3.0
12437,57,0.99,3.0
12439,54,0.99,3.0
12445,61,0.99,3.0
12447,63,0.99,3.0
12448,40,0.99,3.0
12449,57,0.99,3.0
12451,47,0.99,3.0
12452,44,0.99,3.0
12454,61,0.99,3.0
12456,55,0.99,3.0
12457,35,0.99,3.0
12460,44,0.99,3.0
12461,7,0.99,3.0
12463,55,0.99,3.0
12464,54,0.99,3.0
12467,37,0.99,3.0
12468,35,0.99,3.0
12469,57,0.99,3.0
12471,25,0.99,3.0
12473,37,0.99,3.0
12477,40,0.99,3.0
12478,8,0.99,3.0
12479,28,0.99,3.0
12481,57,0.99,3.0
12482,3,0.99,3.0
12484,60,0.99,3.0
12486,40,0.99,3.0
12487,41,0.99,3.0
12488,57,0.99,3.0
12489,35,0.99,3.0
12491,37,0.99,3.0
12492,21,0.99,3.0
12494,7,0.99,3.0
12497,19,0.99,3.0
12499,28,0.99,3.0
12502,41,0.99,3.0
12505,35,0.99,3.0
12509,44,0.99,3.0
12510,51,0.99,3.0
12511,37,0.99,3.0
12512,2,0.99,3.0
12513,47,0.99,3.0
12514,39,0.99,3.0
12515,61,0.99,3.0
12519,32,0.99,3.0
12521,8,0.99,3.0
12522,10,0.99,3.0
12525,63,0.99,3.0
12530,62,0.99,3.0
12532,19,0.99,3.0
12536,59,0.99,3.0
12537,32,0.99,3.0
12539,33,0.99,3.0
12542,60,0.99,3.0
12543,10,0.99,3.0
12545,36,0.99,3.0
12547,33,0.99,3.0
12548,51,0.99,3.0
12550,3,0.99,3.0
12551,32,0.99,3.0
12554,7,0.99,3.0
12556,54,0.99,3.0
12557,27,0.99,3.0
12558,47,0.99,3.0
12560,25,0.99,3.0
12562,30,0.99,3.0
12563,41,0.99,3.0
12564,65,0.99,3.0
12565,61,0.99,3.0
12566,37,0.99,3.0
12567,31,0.99,3.0
12569,39,0.99,3.0
12570,7,0.99,3.0
12572,63,0.99,3.0
12573,22,0.99,3.0
12576,47,0.99,3.0
12578,33,0.99,3.0
12579,7,0.99,3.0
12580,2,0.99,3.0
12581,41,0.99,3.0
12582,47,0.99,3.0
12583,25,0.99,3.0
12585,21,0.99,3.0
12586,30,0.99,3.0
12587,10,0.99,3.0
12588,3,0.99,3.0
12591,19,0.99,3.0
12592,17,0.99,3.0
12593,61,0.99,3.0
12594,35,0.99,3.0
12595,57,0.99,3.0
12597,65,0.99,3.0
12598,26,0.99,3.0
12601,60,0.99,3.0
12602,30,0.99,3.0
12607,27,0.99,3.0
12612,2,0.99,3.0
12613,62,0.99,3.0
12616,10,0.99,3.0
12617,21,0.99,3.0
12618,31,0.99,3.0
12619,40,0.99,3.0
12620,61,0.99,3.0
12622,27,0.99,3.0
12625,47,0.99,3.0
12626,63,0.99,3.0
12628,31,0.99,3.0
12629,24,0.99,3.0
12632,35,0.99,3.0
12633,10,0.99,3.0
12634,22,0.99,3.0
12636,57,0.99,3.0
12637,28,0.99,3.0
12641,21,0.99,3.0
12643,35,0.99,3.0
12644,7,0.99,3.0
12645,31,0.99,3.0
12646,7,0.99,3.0
12647,47,0.99,3.0
12648,36,0.99,3.0
12649,50,0.99,3.0
12650,25,0.99,3.0
12651,57,0.99,3.0
12652,32,0.99,3.0
12654,19,0.99,3.0
12661,10,0.99,3.0
12663,37,0.99,3.0
12664,55,0.99,3.0
12666,55,0.99,3.0
12669,39,0.99,3.0
12670,41,0.99,3.0
12671,54,0.99,3.0
12672,44,0.99,3.0
12676,51,0.99,3.0
12677,40,0.99,3.0
12679,25,0.99,3.0
12680,3,0.99,3.0
12682,57,0.99,3.0
12684,22,0.99,3.0
12685,39,0.99,3.0
12687,10,0.99,3.0
12688,51,0.99,3.0
12691,60,0.99,3.0
12692,44,0.99,3.0
12694,57,0.99,3.0
12695,30,0.99,3.0
12699,3,0.99,3.0
12700,8,0.99,3.0
12702,35,0.99,3.0
12703,28,0.99,3.0
12706,35,0.99,3.0
12707,37,0.99,3.0
12709,36,0.99,3.0
12710,32,0.99,3.0
12715,35,0.99,3.0
12716,30,0.99,3.0
12717,57,0.99,3.0
12718,35,0.99,3.0
12719,62,0.99,3.0
12721,2,0.99,3.0
12722,17,0.99,3.0
12724,19,0.99,3.0
12725,60,0.99,3.0
12727,33,0.99,3.0
12730,47,0.99,3.0
12732,17,0.99,3.0
12733,54,0.99,3.0
12738,62,0.99,3.0
12739,27,0.99,3.0
12740,32,0.99,3.0
12742,35,0.99,3.0
12743,51,0.99,3.0
12744,19,0.99,3.0
12749,60,0.99,3.0
12750,55,0.99,3.0
12751,24,0.99,3.0
12752,2,0.99,3.0
12753,40,0.99,3.0
12754,33,0.99,3.0
12755,25,0.99,3.0
12756,27,0.99,3.0
12757,28,0.99,3.0
12758,8,0.99,3.0
12759,59,0.99,3.0
12761,35,0.99,3.0
12764,21,0.99,3.0
12765,2,0.99,3.0
12766,61,0.99,3.0
12768,65,0.99,3.0
12769,30,0.99,3.0
12770,57,0.99,3.0
12771,59,0.99,3.0
12772,37,0.99,3.0
12775,51,0.99,3.0
12776,24,0.99,3.0
12777,2,0.99,3.0
12778,10,0.99,3.0
12780,22,0.99,3.0
12781,35,0.99,3.0
12782,62,0.99,3.0
12784,55,0.99,3.0
12787,57,0.99,3.0
12789,21,0.99,3.0
12790,57,0.99,3.0
12792,44,0.99,3.0
12800,2,0.99,3.0
12801,41,0.99,3.0
12803,25,0.99,3.0
12804,36,0.99,3.0
12805,32,0.99,3.0
12808,26,0.99,3.0
12809,60,0.99,3.0
12811,57,0.99,3.0
12817,57,0.99,3.0
12818,28,0.99,3.0
12820,19,0.99,3.0
12821,36,0.99,3.0
12822,65,0.99,3.0
12826,51,0.99,3.0
12827,59,0.99,3.0
12828,37,0.99,3.0
12829,27,0.99,3.0
12830,55,0.99,3.0
12831,3,0.99,3.0
12832,59,0.99,3.0
12833,31,0.99,3.0
12835,17,0.99,3.0
12836,57,0.99,3.0
12837,31,0.99,3.0
12838,44,0.99,3.0
12839,47,0.99,3.0
12840,37,0.99,3.0
12841,62,0.99,3.0
12843,26,0.99,3.0
12848,24,0.99,3.0
12849,10,0.99,3.0
12850,36,0.99,3.0
12851,35,0.99,3.0
12852,35,0.99,3.0
12853,30,0.99,3.0
12855,65,0.99,3.0
12858,3,0.99,3.0
12859,25,0.99,3.0
12860,30,0.99,3.0
12861,2,0.99,3.0
12862,63,0.99,3.0
12863,66,0.99,3.0
12864,2,0.99,3.0
12865,10,0.99,3.0
12866,50,0.99,3.0
12867,65,0.99,3.0
12868,60,0.99,3.0
12869,26,0.99,3.0
12870,37,0.99,3.0
12874,63,0.99,3.0
12876,32,0.99,3.0
12877,19,0.99,3.0
12878,37,0.99,3.0
12880,22,0.99,3.0
12881,19,0.99,3.0
12887,8,0.99,3.0
12889,24,0.99,3.0
12890,33,0.99,3.0
12892,59,0.99,3.0
12896,65,0.99,3.0
12897,25,0.99,3.0
12900,44,0.99,3.0
12902,61,0.99,3.0
12903,51,0.99,3.0
12907,7,0.99,3.0
12908,65,0.99,3.0
12909,65,0.99,3.0
12911,26,0.99,3.0
12915,35,0.99,3.0
12916,59,0.99,3.0
12917,62,0.99,3.0
12919,47,0.99,3.0
12923,7,0.99,3.0
12924,65,0.99,3.0
12925,44,0.99,3.0
12926,10,0.99,3.0
12927,47,0.99,3.0
12929,31,0.99,3.0
12932,26,0.99,3.0
12933,62,0.99,3.0
12934,8,0.99,3.0
12935,36,0.99,3.0
12936,39,0.99,3.0
12938,32,0.99,3.0
12939,28,0.99,3.0
12943,57,0.99,3.0
12944,37,0.99,3.0
12946,60,0.99,3.0
12948,21,0.99,3.0
12951,40,0.99,3.0
12952,22,0.99,3.0
12955,2,0.99,3.0
12956,17,0.99,3.0
12958,40,0.99,3.0
12959,55,0.99,3.0
12963,28,0.99,3.0
12964,7,0.99,3.0
12965,30,0.99,3.0
12966,44,0.99,3.0
12967,51,0.99,3.0
12968,55,0.99,3.0
12969,27,0.99,3.0
12970,27,0.99,3.0
12971,62,0.99,3.0
12973,66,0.99,3.0
12977,10,0.99,3.0
12978,55,0.99,3.0
12979,60,0.99,3.0
12983,44,0.99,3.0
12984,65,0.99,3.0
12985,47,0.99,3.0
12992,3,0.99,3.0
12998,8,0.99,3.0
13000,30,0.99,3.0
13001,24,0.99,3.0
13002,62,0.99,3.0
13005,39,0.99,3.0
13006,32,0.99,3.0
13008,63,0.99,3.0
13012,61,0.99,3.0
13013,59,0.99,3.0
13014,44,0.99,3.0
13015,17,0.99,3.0
13016,26,0.99,3.0
13017,30,0.99,3.0
13019,28,0.99,3.0
13020,60,0.99,3.0
13021,59,0.99,3.0
13022,2,0.99,3.0
13023,62,0.99,3.0
13024,3,0.99,3.0
13026,59,0.99,3.0
13027,50,0.99,3.0
13028,41,0.99,3.0
